FF-YFB-IPS-01,125.210.124.125,,,,,,,,,,,,
FF-YFB-IPS-02,125.210.124.126,,,,,,,,,,,,
FFAN-HZBSA-01,125.210.124.199（NCM单点）,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA-02,125.210.124.200,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA-03,125.210.124.241,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA-04,125.210.124.242,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA-05,125.210.124.243,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA-06,125.210.126.147,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA-07,125.210.126.190,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA-08,125.210.126.191,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA-09,125.210.126.192,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA-10,125.210.126.193,125.210.122.85,,,,,,,,,,,
FFAN-HZBSA30-01,125.210.125.199（NCN单点）,125.210.122.198,,,,,,,,,,,
FFAN-HZBSA30-02,125.210.125.200,125.210.122.198,,,,,,,,,,,
FFAN-HZBSA30-03,125.210.125.201,125.210.122.198,,,,,,,,,,,
FFAN-HZBSA30-04,125.210.126.142,125.210.122.198,,,,,,,,,,,
FFAN-HZBSA30-05,125.210.126.143,125.210.122.198,,,,,,,,,,,
FFAN-HZBSA30-06,125.210.126.144,125.210.122.198,,,,,,,,,,,
IPTV-HZHD4K-BSA-01,125.210.125.248,125.210.122.89,,,,,,,,,,,
IPTV-HZHD4K-BSA-02,125.210.125.249,125.210.122.89,,,,,,,,,,,
IPTV-HZHD4K-BSA-03,125.210.161.227,125.210.122.89,,,,,,,,,,,
IPTV-HZHD4K-BSA-04,125.210.161.228,125.210.122.89,,,,,,,,,,,
IPTV-HZHD4K-BSA-05,125.210.168.142,125.210.122.89,,,,,,,,,,,
IPTV-HZHD4K-BSA-06,125.210.168.143,125.210.122.89,,,,,,,,,,,
IPTV-HZHD4K-BSA-07,125.210.168.144,125.210.122.89,,,,,,,,,,,
IPTV-HZHD4K-BSA-08,125.210.168.145,125.210.122.89,,,,,,,,,,,
IPTV-HZHD4K-UTC-01,125.210.125.246,125.210.122.88,,,,,,,,,,,
IPTV-HZHD4K-UTC-02,125.210.125.247,125.210.122.88,,,,,,,,,,,
IPTV-HZHD4K-UTC-03,125.210.126.226,125.210.122.88,,,,,,,,,,,
IPTV-HZHD4K-UTC-04,125.210.126.227,125.210.122.88,,,,,,,,,,,
IPTV-HZHD4k-IPS01,125.210.164.15,125.210.122.87,,,,,,,,,,,
IPTV-HZHD4k-IPS02,125.210.164.16,125.210.122.87,,,,,,,,,,,
IPTV-HZHD4k-IPS03,125.210.164.17,125.210.122.87,,,,,,,,,,,
IPTV-HZHD4k-IPS04,125.210.164.18,125.210.122.87,,,,,,,,,,,
IPTV-HZHD4k-IPS05,125.210.116.165,125.210.122.87,,,,,,,,,,,
IPTV-HZHD4k-IPS06,125.210.116.166,125.210.122.87,,,,,,,,,,,
IPTV-HZBMH-4kfree-IPS01,125.210.168.153,125.210.113.254,,,,,,,,,,,
IPTV-HZBMH-4kfree-IPS02,125.210.168.154,125.210.113.254,,,,,,,,,,,
IPTV-HZBMH-4kfree-IPS03,125.210.168.155,125.210.113.254,,,,,,,,,,,
IPTV-HZBMH-4kfree-IPS04,125.210.168.156,125.210.113.254,,,,,,,,,,,
IPTV-HZBMH-4kfree-IPS05,125.210.168.157,125.210.113.254,,,,,,,,,,,
IPTV-HZBMH-4kfree-IPS06,125.210.168.158,125.210.113.254,,,,,,,,,,,
IPTV-HD4k-HLS-IPS01,125.210.161.79,125.210.113.235,,,,,,,,,,,
IPTV-HD4k-HLS-IPS02,125.210.168.33,125.210.113.235,,,,,,,,,,,
IPTV-TJ-IPS-01,125.210.116.225,,,,,,,,,,,,
IPTV-TJ-IPS-02,125.210.116.226,,,,,,,,,,,,
IPTV-HZ-H264-REDIS-01,125.210.164.95,,,,,,,,,,,,
IPTV-HZ-H264-REDIS-02,125.210.164.96,,,,,,,,,,,,
IPTV-HZ-H264-REDIS-03,125.210.164.97,,,,,,,,,,,,
IPTV-HZ-H264-REDIS-04,125.210.164.98,,,,,,,,,,,,
IPTV-HZ-H264-REDIS-05,125.210.164.99,,,,,,,,,,,,
IPTV-HZ-H264-REDIS-06,125.210.164.100,,,,,,,,,,,,
DVBOTT-PIC-01,125.210.121.148,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-02,125.210.121.149,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-03,125.210.121.150,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-04,125.210.121.151,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-05,125.210.166.113,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-06,125.210.166.114,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-07,125.210.166.115,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-08,125.210.166.116,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-09,125.210.166.117,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-10,125.210.166.118,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-11,125.210.166.119,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-12,125.210.166.120,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-13,125.210.166.121,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-14,125.210.166.122,125.210.122.249,,,,,,,,,,,
DVBOTT-PIC-15,125.210.166.123,125.210.122.249,,,,,,,,,,,
IPTV-HZHX-BSD-01,125.210.125.84（mgmt单点）,125.210.122.105,,,,,,,,,,,
IPTV-HZHX-BSD-02,125.210.125.85,125.210.122.105,,,,,,,,,,,
IPTV-HZHX-BSD-03,125.210.116.223,125.210.122.105,,,,,,,,,,,
IPTV-HZHX-BSD-04,125.210.116.224,125.210.122.105,,,,,,,,,,,
LINAN-BSD-01,125.210.125.232,125.210.122.224,,,,,,,,,,,
LINAN-BSD-02,125.210.125.233,125.210.122.224,,,,,,,,,,,
IPTV-TYBG-USC-01,125.210.125.202,125.210.122.199,,,,,,,,,,,
IPTV-TYBG-USC-02,125.210.125.203,125.210.122.199,,,,,,,,,,,
Z_20_DVBMenu_01,125.210.125.60,125.210.122.142,,,,,,,,,,,
Z_20_DVBMenu_02,125.210.125.61,125.210.122.142,,,,,,,,,,,
Z_20_DVBMenu_03,125.210.125.62,125.210.122.142,,,,,,,,,,,
Z_20_DVBMenu_04,125.210.125.63,125.210.122.142,,,,,,,,,,,
Z_20_DVBMenu_05,125.210.125.78,125.210.122.142,,,,,,,,,,,
Z_20_DVBMenu_06,125.210.125.79,125.210.122.142,,,,,,,,,,,
HZ_10_DVBMenu_01,125.210.126.215,,,,,,,,,,,,
HZ_10_DVBMenu_02,125.210.126.216,,,,,,,,,,,,
IPTVBMH-HZHX-CATALOG-01,125.210.125.41,125.210.227.229,,,,,,,,,,,
IPTVBMH-HZHX-CATALOG-02,125.210.125.42,125.210.227.229,,,,,,,,,,,
IPTVBMH-HZHX-CATALOG-03,125.210.125.43,125.210.227.229,,,,,,,,,,,
IPTVBMH-HZHX-CATALOG-04,125.210.125.44,125.210.227.229,,,,,,,,,,,
IPTVBMH-HZHX-DVBMENU-05,125.210.162.137,125.210.227.229,,,,,,,,,,,
IPTVBMH-HZHX-DVBMENU-06,125.210.162.138,125.210.227.229,,,,,,,,,,,
IPTVBMH-HZHX-CATALOG-05,125.210.161.216,,,,,,,,,,,,
IPTV-BMH-GUANGGAO-CATALOG-01,125.210.160.37,,,,,,,,,,,,
BMH-IPTV-IMAGE-01,125.210.116.233,125.210.122.253,,,,,,,,,,,
BMH-IPTV-IMAGE-02,125.210.116.234,125.210.122.253,,,,,,,,,,,
BMH-IPTV-IMAGE-03,125.210.116.235,125.210.122.253,,,,,,,,,,,
BMH-IPTV-IMAGE-04,125.210.116.236,125.210.122.253,,,,,,,,,,,
IPTV-HZZX-PIC,125.210.116.186,冷备125.210.124.85,,,,,,,,,,,
IPTV-HZZX-PIC-01,125.210.124.85,125.210.122.49,,,,,,,,,,,
IPTV-HZHX-PIC-02,125.210.124.86,125.210.122.49,,,,,,,,,,,
IPTV-HZHX-PIC-03,125.210.124.87,125.210.122.49,,,,,,,,,,,
IPTV-HZHX-PIC-04,125.210.124.88,125.210.122.49,,,,,,,,,,,
IPTV-HZHX-PIC-05,125.210.124.89,125.210.122.49,,,,,,,,,,,
IPTV-HZHX-PIC-06,125.210.124.90,125.210.122.49,,,,,,,,,,,
IPTV-HZHX-PIC-07,125.210.124.91,125.210.122.49,,,,,,,,,,,
IPTV-HZHX-PIC-08,125.210.124.92,125.210.122.49,,,,,,,,,,,
HZBG-IMAGE-01,125.210.161.245,125.210.113.141,,,,,,,,,,,
HZBG-IMAGE-02,125.210.161.252,125.210.113.141,,,,,,,,,,,
HZBG-IMAGE-03,125.210.168.10,125.210.113.141,,,,,,,,,,,
HZBG-IMAGE-04,125.210.168.11,125.210.113.141,,,,,,,,,,,
BMH-FAS-01,125.210.168.122,,,,,,,,,,,,
BMH-FAS-02,125.210.164.110,,,,,,,,,,,,
FAS-REDIS-01,125.210.116.185,,,,,,,,,,,,
FAS-REDIS-02,125.210.116.219,,,,,,,,,,,,
FAS-REDIS-03,125.210.116.221,,,,,,,,,,,,
BMH-FCS-01,125.210.116.175,,,,,,,,,,,,
BMH-FCS-02,125.210.116.176,,,,,,,,,,,,
BMH-KAFAK-01,125.210.168.119,,,,,,,,,,,,
BMH-KAFAK-02,125.210.168.120,,,,,,,,,,,,
BMH-KAFAK-03,125.210.168.121,,,,,,,,,,,,
BMH-DTA-02,125.210.168.47,,,,,,,,,,,,
BMH-DTA-01,125.210.168.46,,,,,,,,,,,,
BMH-FPS-01,125.210.168.51,125.210.113.238,,,,,,,,,,,
BMH-FPS-02,125.210.168.52,125.210.113.238,,,,,,,,,,,
BMH-FPS-03,125.210.168.115,125.210.113.238,,,,,,,,,,,
BMH-FPS-04,125.210.168.116,125.210.113.238,,,,,,,,,,,
BMH-FPS-05,125.210.164.153,125.210.113.238,,,,,,,,,,,
BMH-FPS-06,125.210.164.154,125.210.113.238,,,,,,,,,,,
BMH-FPS-07,125.210.164.155,125.210.113.238,,,,,,,,,,,
BMH-FPS-08,125.210.164.156,125.210.113.238,,,,,,,,,,,
BMH-FPS-09,125.210.168.166,125.210.113.238,,,,,,,,,,,
BMH-FPS-10,125.210.168.167,125.210.113.238,,,,,,,,,,,
BMH-FPS-11,125.210.168.168,125.210.113.238,,,,,,,,,,,
BMH-FPS-12,125.210.168.169,125.210.113.238,,,,,,,,,,,
BMH-FPS-AGENT-01,125.210.168.49,,,,,,,,,,,,
BMH-FPS-AGENT-02,125.210.168.55,,,,,,,,,,,,
redis-b01,125.210.164.121,,,,,,,,,,,,
redis-b02,125.210.164.122,,,,,,,,,,,,
redis-b03,125.210.164.123,,,,,,,,,,,,
redis-b04,125.210.164.124,,,,,,,,,,,,
redis-b05,125.210.164.125,,,,,,,,,,,,
redis-b06,125.210.164.126,,,,,,,,,,,,
BMH-BNC-01,125.210.168.58,125.210.113.239,,,,,,,,,,,
BMH-BNC-02,125.210.168.59,125.210.113.239,,,,,,,,,,,
BMH-BNC-03,125.210.168.117,125.210.113.239,,,,,,,,,,,
BMH-BNC-04,125.210.168.118,125.210.113.239,,,,,,,,,,,
BMH-BNC-05,125.210.164.157,125.210.113.239,,,,,,,,,,,
BMH-BNC-06,125.210.164.158,125.210.113.239,,,,,,,,,,,
BMH-BNC-07,125.210.164.159,125.210.113.239,,,,,,,,,,,
BMH-BNC-08,125.210.164.160,125.210.113.239,,,,,,,,,,,
BMH-redis,125.210.168.50,,,,,,,,,,,,
BMH-KFAKA,125.210.168.53,,,,,,,,,,,,
BMH-FWS-01,125.210.168.54,,,,,,,,,,,,
BMH-FWS-02,125.210.161.38,,,,,,,,,,,,
BMH-POM-02,125.210.168.48,,,,,,,,,,,,
BMH-POM-01,125.210.168.45,,,,,,,,,,,,
BMH-POS-01,125.210.168.56,125.210.113.241,,,,,,,,,,,
BMH-POS-02,125.210.168.57,125.210.113.241,,,,,,,,,,,
BMH-UPS-01,125.210.168.62,125.210.113.240,,,,,,,,,,,
BMH-UPS-02,125.210.168.63,125.210.113.240,,,,,,,,,,,
BMH-eureka01,125.210.116.179,,,,,,,,,,,,
BMH-eureka02,125.210.116.174,,,,,,,,,,,,
BMH-ELSEARCH,125.210.168.44,,,,,,,,,,,,
BMH-ELSEARCH-data,125.210.168.60,,,,,,,,,,,,
BMH-IPTV-IMAGE-01,125.210.168.61,,,,,,,,,,,,
BMH-FPS-AGENT-01,125.210.168.49,,,,,,,,,,,,
BMH-FPS-AGENT-02,125.210.168.55,,,,,,,,,,,,
RHMH-PIC-01,125.210.168.123,125.210.113.242,,,,,,,,,,,
RHMH-PIC-02,125.210.168.124,125.210.113.242,,,,,,,,,,,
RHMH-IMAGE-01,125.210.168.161,125.210.113.243,,,,,,,,,,,
RHMH-IMAGE-02,125.210.168.162,125.210.113.243,,,,,,,,,,,
RHMH-IMAGE-03,125.210.168.163,125.210.113.243,,,,,,,,,,,
RHMH-IMAGE-04,125.210.168.164,125.210.113.243,,,,,,,,,,,
redis-b01,10.251.144.85,,,,,,,,,,,,
redis-b02,10.251.144.86,,,,,,,,,,,,
redis-b03,10.251.144.87,,,,,,,,,,,,
redis-b04,10.251.144.88,,,,,,,,,,,,
redis-b05,10.251.144.89,,,,,,,,,,,,
redis-b06,10.251.144.90,,,,,,,,,,,,
fps-b01,10.251.144.91,125.210.158.43,,,,,,,,,,,
fps-b02,10.251.144.92,125.210.158.43,,,,,,,,,,,
fps-b03,10.251.144.93,125.210.158.43,,,,,,,,,,,
fps-b04,10.251.144.94,125.210.158.43,,,,,,,,,,,
fps-b05,10.251.144.107,125.210.158.43,,,,,,,,,,,
fps-b06,10.251.144.108,125.210.158.43,,,,,,,,,,,
fps-b07,10.251.144.109,125.210.158.43,,,,,,,,,,,
fps-b08,10.251.144.110,125.210.158.43,,,,,,,,,,,
bnc-b01,10.251.144.95,125.210.158.44,,,,,,,,,,,
bnc-b02,10.251.144.96,125.210.158.44,,,,,,,,,,,
bnc-b03,10.251.144.97,125.210.158.44,,,,,,,,,,,
bnc-b04,10.251.144.98,125.210.158.44,,,,,,,,,,,
bnc-b05,10.251.144.111,125.210.158.44,,,,,,,,,,,
bnc-b06,10.251.144.112,125.210.158.44,,,,,,,,,,,
bnc-b07,10.251.144.113,125.210.158.44,,,,,,,,,,,
bnc-b08,10.251.144.114,125.210.158.44,,,,,,,,,,,
ups-b01,10.251.144.99,125.210.158.45,,,,,,,,,,,
ups-b02,10.251.144.100,125.210.158.45,,,,,,,,,,,
eureka-b01,10.251.144.76,,,,,,,,,,,,
eureka-b02,10.251.144.77,,,,,,,,,,,,
三墩tengine,10.251.144.78,125.210.158.46,,,,,,,,,,,
三墩tengine,10.251.144.103,125.210.158.46,,,,,,,,,,,
三墩tengine,10.251.144.104,125.210.158.46,,,,,,,,,,,
三墩tengine,10.251.144.105,125.210.158.46,,,,,,,,,,,
pos-b01,10.251.144.101,,,,,,,,,,,,
pos-b02,10.251.144.102,,,,,,,,,,,,
MH-GW-BNC01,125.210.166.180,125.210.130.39,,,,,,,,,,,
MH-GW-BNC02,125.210.166.181,125.210.130.39,,,,,,,,,,,
BMH-GW-FPS01,125.210.166.182,125.210.130.38,,,,,,,,,,,
BMH-GW-FPS02,125.210.166.183,125.210.130.38,,,,,,,,,,,
BMH-GWIMAGE-01,125.210.166.184,125.210.130.40,,,,,,,,,,,
BMH-GWIMAGE-02,125.210.166.185,125.210.130.40,,,,,,,,,,,
Sandun-Gw-Bnc-01,125.210.145.92,125.210.158.147,,,,,,,,,,,
Sandun-Gw-Bnc-02,125.210.145.93,125.210.158.147,,,,,,,,,,,
Sandun-Gw-Fps-01,125.210.145.94,125.210.158.148,,,,,,,,,,,
Sandun-Gw-Fps-02,125.210.145.95,125.210.158.148,,,,,,,,,,,
Sandun-Gw-Image-01,125.210.145.96,125.210.158.149,,,,,,,,,,,
Sandun-Gw-Image-02,125.210.145.97,125.210.158.149,,,,,,,,,,,
yy-demotion-servicesys-ol-01,172.21.9.6,125.210.137.86,,,,,,,,,,,
yy-demotion-servicesys-ol-02,172.21.9.7,125.210.137.86,,,,,,,,,,,
yy-demotion-servicesys-ol-03,172.21.9.8,125.210.137.86,,,,,,,,,,,
yy-demotion-servicesys-ol-04,172.21.9.9,125.210.137.86,,,,,,,,,,,
yy-demotion-servicesys-ol-05,172.21.9.10,125.210.137.86,,,,,,,,,,,
yy-demotion-servicesys-redis-01,172.21.9.35,,,,,,,,,,,,
yy-demotion-servicesys-redis-02,172.21.9.36,,,,,,,,,,,,
yy-demotion-servicesys-redis-03,172.21.9.37,,,,,,,,,,,,
fpscompare,172.21.9.11,,,,,,,,,,,,
fpscompare,172.21.9.12,,,,,,,,,,,,
fpscompare,172.21.9.13,,,,,,,,,,,,
fpscompare,172.21.9.14,,,,,,,,,,,,
fpscompare,172.21.9.15,,,,,,,,,,,,
fpscompare(宽带网),172.20.27.73,,,,,,,,,,,,
fpscompare(宽带网),172.20.27.74,,,,,,,,,,,,
fpscompare(宽带网),172.20.27.75,,,,,,,,,,,,
fpscompare(宽带网),172.20.27.76,,,,,,,,,,,,
fpscompare(宽带网),172.20.27.77,,,,,,,,,,,,
fpscompare(宽带网),172.20.27.78,,,,,,,,,,,,
fpscompare(宽带网),172.20.27.70,,,,,,,,,,,,
fpscompare(宽带网),172.20.27.71,,,,,,,,,,,,
fpscompare(宽带网),172.20.27.72,,,,,,,,,,,,
富阳家医,172.20.25.20,125.210.137.235,,,,,,,,,,,
富阳家医,172.20.25.21,125.210.137.235,,,,,,,,,,,
富阳家医,172.20.25.30,125.210.137.235,,,,,,,,,,,
DVBOTT-IPS-01,125.210.121.24,,,,,,,,,,,,
DVBOTT-BSA-01,125.210.121.152,,,,,,,,,,,,
HOTEL-HZGXH-01,125.210.124.127,125.210.122.53,,,,,,,,,,,
HOTEL-HZGXH-02,125.210.124.128,125.210.122.53,,,,,,,,,,,
HOTEL-HZGXH-03,125.210.162.86,125.210.122.53,,,,,,,,,,,
HOTEL-HZGXH-04,125.210.162.87,125.210.122.53,,,,,,,,,,,
YINGJI_HOTEL-HZGXH-01,125.210.124.129,125.210.122.53,,,,,,,,,,,
YINGJI_HOTEL-HZGXH-02,125.210.124.130,125.210.122.53,,,,,,,,,,,
YINGJI_HOTEL-HZGXH-03,125.210.161.88,125.210.122.53,,,,,,,,,,,
YINGJI_HOTEL-HZGXH-04,125.210.161.89,125.210.122.53,,,,,,,,,,,
HOTEL-TZGXH-01,125.210.124.139,125.210.122.56,,,,,,,,,,,
HOTEL-TZGXH-02,125.210.124.140,125.210.122.56,,,,,,,,,,,
HOTEL-TZGXH-03,125.210.162.84,125.210.122.56,,,,,,,,,,,
HOTEL-TZGXH-04,125.210.162.85,125.210.122.56,,,,,,,,,,,
YINGJI-HOTEL-TZGXH-01,125.210.124.141,125.210.122.56,,,,,,,,,,,
YINGJI-HOTEL-TZGXH-02,125.210.124.142,125.210.122.56,,,,,,,,,,,
HOTEL-GGB-01,125.210.124.135,125.210.122.55,,,,,,,,,,,
HOTEL-GGB-02,125.210.124.136,125.210.122.55,,,,,,,,,,,
HOTEL-GGB-03,125.210.162.89,125.210.122.55,,,,,,,,,,,
YINGJI-HOTEL-GGB-01,125.210.124.137,125.210.122.55,,,,,,,,,,,
YINGJI-HOTEL-GGB-02,125.210.124.138,125.210.122.55,,,,,,,,,,,
HOTEL-SWGXH-01,125.210.124.143,125.210.122.57,,,,,,,,,,,
HOTEL-SWGXH-02,125.210.124.144,125.210.122.57,,,,,,,,,,,
HOTEL-SWGXH-03（冷备）,125.210.162.90,125.210.122.57,,,,,,,,,,,
HOTEL-SWGXH-04（冷备）,125.210.162.91,125.210.122.57,,,,,,,,,,,
YINGJI-HOTEL-SWGXH-01,125.210.124.145,125.210.122.57,,,,,,,,,,,
YINGJI-HOTEL-SWGXH-02,125.210.124.146,125.210.122.57,,,,,,,,,,,
软探针,125.210.104.153,,,,,,,,,,,,
软探针,125.210.104.219,,,,,,,,,,,,
软探针,125.210.104.220,,,,,,,,,,,,
CDNzabbix,125.210.104.150,,,,,,,,,,,,
fit2cloud,125.210.106.46,,,,,,,,,,,,
堡垒机,125.210.116.114,,,,,,,,,,,,
HZBG-SANDUN-YINGJI-IPS01,10.251.148.68,,,,,,,,,,,,
HZBG-SANDUN-YINGJI-IPS02,10.251.148.69,,,,,,,,,,,,
HZBG-SANDUN-YINGJI-IPS03,10.251.148.70,,,,,,,,,,,,
HZBG-SANDUN-YINGJI-IPS04,10.251.148.71,,,,,,,,,,,,
HZBG-SANDUN-YINGJI-IPS05,10.251.148.72,,,,,,,,,,,,
HZBG-SANDUN-YINGJI-IPS06,10.251.148.73,,,,,,,,,,,,
HZBG-SANDUN-YINGJI-IPS07,10.251.148.74,,,,,,,,,,,,
HZBG-SANDUN-YINGJI-IPS08,10.251.148.75,,,,,,,,,,,,
YINGJI-HZMP4-MP2-DDHOTEL-01,10.251.144.20,,,,,,,,,,,,
YINGJI-HZMP4-MP2-DDHOTEL-02,10.251.144.21,,,,,,,,,,,,
YINGJI-SDYJ-HOTEL-HZGXH-01,10.251.144.22,,,,,,,,,,,,
YINGJI-SDYJ-HOTEL-HZGXH-02,10.251.144.23,,,,,,,,,,,,
YINGJI-SDYJ-HOTEL-GGB-01,10.251.144.24,,,,,,,,,,,,
YINGJI-SDYJ-HOTEL-GGB-02,10.251.144.25,,,,,,,,,,,,
YINGJI-CRD-01,10.251.144.28,,,,,,,,,,,,
YINGJI-CRD-02,10.251.144.29,,,,,,,,,,,,
IPTV-4K-YINGJI-UTC-01,10.251.144.26,,,,,,,,,,,,
IPTV-4K-YINGJI-UTC-02,10.251.144.27,,,,,,,,,,,,
IPTV-JT4K-YINGJI-IPS01,10.251.148.76,,,,,,,,,,,,
IPTV-JT4K-YINGJI-IPS02,10.251.148.77,,,,,,,,,,,,
IPTV-JT4K-YINGJI-IPS03,10.251.148.78,,,,,,,,,,,,
IPTV-JT4K-YINGJI-IPS04,10.251.148.80,,,,,,,,,,,,
sandun-yingji-epg01,10.251.144.30,,,,,,,,,,,,
sandun-yingji-epg02,10.251.144.31,,,,,,,,,,,,
sandun-yingji-epg03,10.251.144.32,,,,,,,,,,,,
sandun-yingji-epg04,10.251.144.33,,,,,,,,,,,,
sandun-yingji-epg05,10.251.144.34,,,,,,,,,,,,
sandun-yingji-epg06,10.251.144.35,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-UTC-06,10.251.148.46,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-UTC-01,10.251.148.48,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-UTC-02,10.251.148.49,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-UTC-03,10.251.148.50,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-UTC-04,10.251.148.51,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-UTC-05,10.251.148.52,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA20-01,10.251.148.54,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA20-02,10.251.148.55,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA20-03,10.251.148.56,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA20-04,10.251.148.57,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA20-05,10.251.148.58,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA20-06,10.251.148.59,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA20-07,10.251.148.60,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA20-08,10.251.148.61,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA30-01,10.251.148.43,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA30-02,10.251.148.44,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-BSA30-03,10.251.148.45,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-IMAGE-01,10.251.148.30,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-IMAGE-02,10.251.148.31,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-IMAGE-03,10.251.148.32,,,,,,,,,,,,
IPTV-SANDUN-YINGJI-IMAGE-04,10.251.148.33,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS01,10.251.148.10,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS02,10.251.148.11,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS03,10.251.148.12,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS04,10.251.148.13,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS05,10.251.148.14,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS06,10.251.148.15,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS07,10.251.148.16,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS08,10.251.148.17,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS09,10.251.148.18,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS10,10.251.148.19,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS11,10.251.148.20,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS12,10.251.148.21,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS13,10.251.148.22,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS14,10.251.148.23,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS15,10.251.148.24,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS16,10.251.148.25,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS17,10.251.148.26,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS18,10.251.148.27,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS19,10.251.148.28,,,,,,,,,,,,
HZJT-SANDUN-YINGJI-IPS20,10.251.148.29,,,,,,,,,,,,
HZBG-YINGJ-UTC01,10.251.144.19,,,,,,,,,,,,
HZBG-YINGJ-UTC02,10.251.144.40,,,,,,,,,,,,
HZBG-YINGJ-UTC03,10.251.144.41,,,,,,,,,,,,
HZBG-YINGJ-UTC04,10.251.144.42,,,,,,,,,,,,
HZ-NWPIC-01,10.251.144.58,,,,,,,,,,,,
HZ-NWPIC-02,10.251.144.59,,,,,,,,,,,,
HZ-NWPIC-03,10.251.144.60,,,,,,,,,,,,
HZ-NWPIC-04,10.251.144.61,,,,,,,,,,,,
HZ-HDNW-YINGJI-IPS01,10.251.144.36,,,,,,,,,,,,
HZ-HDNW-YINGJI-IPS02,10.251.144.37,,,,,,,,,,,,
HZ-HDNW-YINGJI-IPS03,10.251.144.38,,,,,,,,,,,,
HZ-HDNW-YINGJI-IPS04,10.251.144.39,,,,,,,,,,,,
ffyj-redis-01,10.251.148.81,,,,,,,,,,,,
ffyj-redis-02,10.251.148.82,,,,,,,,,,,,
ffyj-redis-03,10.251.148.83,,,,,,,,,,,,
ffyj-redis-04,10.251.148.84,,,,,,,,,,,,
ffyj-redis-05,10.251.148.85,,,,,,,,,,,,
ffyj-redis-06,10.251.148.86,,,,,,,,,,,,
redis-4k-yingji-01,10.251.148.34,,,,,,,,,,,,
redis-4k-yingji-02,10.251.148.35,,,,,,,,,,,,
redis-4k-yingji-03,10.251.148.36,,,,,,,,,,,,
redis-4k-yingji-04,10.251.148.37,,,,,,,,,,,,
redis-4k-yingji-05,10.251.148.38,,,,,,,,,,,,
redis-4k-yingji-06,10.251.148.39,,,,,,,,,,,,
